name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
En el Éxtasis,0.734,0.399,1,-9.597,1,0.0298,0.285,0,0.114,0.39,122.108,audio_features,0LWgUGcHCQKPHgirzSpGc3,spotify:track:0LWgUGcHCQKPHgirzSpGc3,https://api.spotify.com/v1/tracks/0LWgUGcHCQKPHgirzSpGc3,https://api.spotify.com/v1/audio-analysis/0LWgUGcHCQKPHgirzSpGc3,252307,4
Mándame Dinero,0.709,0.944,0,-6.212,0,0.0376,0.0618,0.0034,0.103,0.83,124.134,audio_features,2GhXTGW4o9G0aAewrRTeKE,spotify:track:2GhXTGW4o9G0aAewrRTeKE,https://api.spotify.com/v1/tracks/2GhXTGW4o9G0aAewrRTeKE,https://api.spotify.com/v1/audio-analysis/2GhXTGW4o9G0aAewrRTeKE,222413,4
Cherry Bomb,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75E-05,0.131,0.495,136.59,audio_features,7cdnq45E9aP2XDStHg5vd7,spotify:track:7cdnq45E9aP2XDStHg5vd7,https://api.spotify.com/v1/tracks/7cdnq45E9aP2XDStHg5vd7,https://api.spotify.com/v1/audio-analysis/7cdnq45E9aP2XDStHg5vd7,138707,4
Eyes Without A Face,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4
Wait and Bleed,0.382,0.996,7,-4.119,1,0.104,0.00208,0,0.417,0.327,93.345,audio_features,2gscB6kDOmrv1P6qs2KXE3,spotify:track:2gscB6kDOmrv1P6qs2KXE3,https://api.spotify.com/v1/tracks/2gscB6kDOmrv1P6qs2KXE3,https://api.spotify.com/v1/audio-analysis/2gscB6kDOmrv1P6qs2KXE3,147840,4
Heavy Rain Under Cover,0.215,0.992,2,-24.632,1,0.0488,0.563,0.971,0.826,0.00835,122.233,audio_features,4aXbgtlE3sYeXWyBm3yrR5,spotify:track:4aXbgtlE3sYeXWyBm3yrR5,https://api.spotify.com/v1/tracks/4aXbgtlE3sYeXWyBm3yrR5,https://api.spotify.com/v1/audio-analysis/4aXbgtlE3sYeXWyBm3yrR5,138000,4
Up Around The Bend,0.589,0.851,2,-6.143,1,0.0343,0.0607,0.779,0.274,0.813,130.316,audio_features,4UC0cYiMqGKHNIzkht1JIy,spotify:track:4UC0cYiMqGKHNIzkht1JIy,https://api.spotify.com/v1/tracks/4UC0cYiMqGKHNIzkht1JIy,https://api.spotify.com/v1/audio-analysis/4UC0cYiMqGKHNIzkht1JIy,161467,4
The Riddle of Dreams,0.155,0.00714,0,-36.868,1,0.0555,0.971,0.87,0.116,0.038,142.061,audio_features,5HfIHltHzu31DBzxJwoVQg,spotify:track:5HfIHltHzu31DBzxJwoVQg,https://api.spotify.com/v1/tracks/5HfIHltHzu31DBzxJwoVQg,https://api.spotify.com/v1/audio-analysis/5HfIHltHzu31DBzxJwoVQg,147563,3
No me llames cariño,0.681,0.535,4,-9.144,0,0.03,0.459,0.0013,0.199,0.618,113.17,audio_features,5VEos71kvVq6lZVtoI50RH,spotify:track:5VEos71kvVq6lZVtoI50RH,https://api.spotify.com/v1/tracks/5VEos71kvVq6lZVtoI50RH,https://api.spotify.com/v1/audio-analysis/5VEos71kvVq6lZVtoI50RH,337293,4
Y Volveré,0.586,0.258,11,-15.335,0,0.0286,0.533,2.05E-05,0.0803,0.377,91.714,audio_features,1skQgtTyuxpGsKgWUEhz7s,spotify:track:1skQgtTyuxpGsKgWUEhz7s,https://api.spotify.com/v1/tracks/1skQgtTyuxpGsKgWUEhz7s,https://api.spotify.com/v1/audio-analysis/1skQgtTyuxpGsKgWUEhz7s,243573,4
In the Air,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1E-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
Relaxing Rain Slumber,0.0701,0.879,5,-26.131,1,0.0569,0.117,0.99,0.939,0.0124,79.509,audio_features,5CfhvCrR3kegEsafOkucIx,spotify:track:5CfhvCrR3kegEsafOkucIx,https://api.spotify.com/v1/tracks/5CfhvCrR3kegEsafOkucIx,https://api.spotify.com/v1/audio-analysis/5CfhvCrR3kegEsafOkucIx,185017,5
Back In Black,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
Garden Of Starlight,0.306,0.0949,6,-18.916,1,0.0379,0.989,0.953,0.11,0.0757,152.255,audio_features,08Lek5xtcbxkrr7eR3xjcd,spotify:track:08Lek5xtcbxkrr7eR3xjcd,https://api.spotify.com/v1/tracks/08Lek5xtcbxkrr7eR3xjcd,https://api.spotify.com/v1/audio-analysis/08Lek5xtcbxkrr7eR3xjcd,160415,5
I Love New York,0.61,0.894,9,-7.244,0,0.0331,0.000718,0.722,0.516,0.466,128.002,audio_features,44WTY1d9M86PEAgPZNeHHe,spotify:track:44WTY1d9M86PEAgPZNeHHe,https://api.spotify.com/v1/tracks/44WTY1d9M86PEAgPZNeHHe,https://api.spotify.com/v1/audio-analysis/44WTY1d9M86PEAgPZNeHHe,275360,4
Nookie - Album Version (Edited),0.563,0.911,11,-6.105,1,0.0758,0.00221,0.0974,0.146,0.283,97.742,audio_features,2ILVw0avukARVywSicQsV2,spotify:track:2ILVw0avukARVywSicQsV2,https://api.spotify.com/v1/tracks/2ILVw0avukARVywSicQsV2,https://api.spotify.com/v1/audio-analysis/2ILVw0avukARVywSicQsV2,266093,4
Morning Rain,0.124,1,8,-15.107,0,0.0567,0.116,0.466,0.891,1E-05,75.255,audio_features,6ZWHkhgj0Q8sf1x6jzSGNf,spotify:track:6ZWHkhgj0Q8sf1x6jzSGNf,https://api.spotify.com/v1/tracks/6ZWHkhgj0Q8sf1x6jzSGNf,https://api.spotify.com/v1/audio-analysis/6ZWHkhgj0Q8sf1x6jzSGNf,188000,4
Return To Balance,0.186,0.0222,0,-24.84,1,0.0413,0.918,0.834,0.112,0.0375,79.37,audio_features,5EqTQIOh5R88E6ZgP0lF0u,spotify:track:5EqTQIOh5R88E6ZgP0lF0u,https://api.spotify.com/v1/tracks/5EqTQIOh5R88E6ZgP0lF0u,https://api.spotify.com/v1/audio-analysis/5EqTQIOh5R88E6ZgP0lF0u,180896,3
Veneno (feat. Bunbury),0.372,0.477,2,-7.153,1,0.0391,0.432,4.9E-06,0.111,0.487,131.427,audio_features,3JzAIuZiuGt8F9oI7keUIO,spotify:track:3JzAIuZiuGt8F9oI7keUIO,https://api.spotify.com/v1/tracks/3JzAIuZiuGt8F9oI7keUIO,https://api.spotify.com/v1/audio-analysis/3JzAIuZiuGt8F9oI7keUIO,220747,4
Mami,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22E-06,0.134,0.346,91.985,audio_features,0TUW9faHNaBmi89wsYGp9y,spotify:track:0TUW9faHNaBmi89wsYGp9y,https://api.spotify.com/v1/tracks/0TUW9faHNaBmi89wsYGp9y,https://api.spotify.com/v1/audio-analysis/0TUW9faHNaBmi89wsYGp9y,219202,4
El Profesor Galíndez,0.427,0.772,7,-6.156,1,0.0393,0.0995,0.589,0.299,0.117,121.642,audio_features,37CaHR9PfgqWraGBxOmkCm,spotify:track:37CaHR9PfgqWraGBxOmkCm,https://api.spotify.com/v1/tracks/37CaHR9PfgqWraGBxOmkCm,https://api.spotify.com/v1/audio-analysis/37CaHR9PfgqWraGBxOmkCm,257653,4
Remembering,0.556,0.0047,11,-29.671,1,0.0498,0.995,0.943,0.0885,0.155,66.69,audio_features,33jmCuvwjwoNLMqOi4ztvy,spotify:track:33jmCuvwjwoNLMqOi4ztvy,https://api.spotify.com/v1/tracks/33jmCuvwjwoNLMqOi4ztvy,https://api.spotify.com/v1/audio-analysis/33jmCuvwjwoNLMqOi4ztvy,165600,4
Everybody Dies,0.734,0.57,7,-7.066,0,0.133,0.847,2.14E-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
Luminescence,0.148,0.0184,5,-28.065,1,0.0382,0.992,0.897,0.103,0.0494,69.531,audio_features,5IaT7YXAiWiW6sl2COCOx6,spotify:track:5IaT7YXAiWiW6sl2COCOx6,https://api.spotify.com/v1/tracks/5IaT7YXAiWiW6sl2COCOx6,https://api.spotify.com/v1/audio-analysis/5IaT7YXAiWiW6sl2COCOx6,128765,4
100%,0.548,0.568,9,-4.46,0,0.0292,0.675,0,0.0916,0.735,83.308,audio_features,4XKC4nfeXgyd4KQDu8arKL,spotify:track:4XKC4nfeXgyd4KQDu8arKL,https://api.spotify.com/v1/tracks/4XKC4nfeXgyd4KQDu8arKL,https://api.spotify.com/v1/audio-analysis/4XKC4nfeXgyd4KQDu8arKL,185075,4
Tallkrona,0.154,0.117,0,-24.617,1,0.0428,0.958,0.926,0.0886,0.0348,66.679,audio_features,0SY2SUY5MH7SYd4TTIzgfJ,spotify:track:0SY2SUY5MH7SYd4TTIzgfJ,https://api.spotify.com/v1/tracks/0SY2SUY5MH7SYd4TTIzgfJ,https://api.spotify.com/v1/audio-analysis/0SY2SUY5MH7SYd4TTIzgfJ,259200,4
Tarantinero,0.707,0.808,0,-5.518,1,0.0474,0.165,2.45E-05,0.128,0.689,113.023,audio_features,7du0IRnmO3OdtQOgvV2c9D,spotify:track:7du0IRnmO3OdtQOgvV2c9D,https://api.spotify.com/v1/tracks/7du0IRnmO3OdtQOgvV2c9D,https://api.spotify.com/v1/audio-analysis/7du0IRnmO3OdtQOgvV2c9D,277405,4
"Touch, Peel And Stand",0.58,0.627,11,-8.017,1,0.0316,0.05,1.68E-06,0.297,0.825,82.151,audio_features,2eG7o3BfbzohiETArwsX1K,spotify:track:2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/tracks/2eG7o3BfbzohiETArwsX1K,https://api.spotify.com/v1/audio-analysis/2eG7o3BfbzohiETArwsX1K,297147,4
My Own Prison,0.505,0.778,10,-4.778,1,0.0398,0.0277,0.00275,0.115,0.284,140.493,audio_features,5vRPXm59z8ewWO6WiJHg3m,spotify:track:5vRPXm59z8ewWO6WiJHg3m,https://api.spotify.com/v1/tracks/5vRPXm59z8ewWO6WiJHg3m,https://api.spotify.com/v1/audio-analysis/5vRPXm59z8ewWO6WiJHg3m,298800,4
Estrella Fugaz,0.641,0.184,7,-18.126,1,0.0386,0.853,0.0022,0.15,0.414,74.984,audio_features,2KogYT54IDVpiHYbEGjOCV,spotify:track:2KogYT54IDVpiHYbEGjOCV,https://api.spotify.com/v1/tracks/2KogYT54IDVpiHYbEGjOCV,https://api.spotify.com/v1/audio-analysis/2KogYT54IDVpiHYbEGjOCV,273297,3
Darkened Nights,0.164,0.968,9,-28.885,0,0.0561,0.154,0.981,0.95,1E-05,128.183,audio_features,57fdbNKvnuUL0E5NxBEtsp,spotify:track:57fdbNKvnuUL0E5NxBEtsp,https://api.spotify.com/v1/tracks/57fdbNKvnuUL0E5NxBEtsp,https://api.spotify.com/v1/audio-analysis/57fdbNKvnuUL0E5NxBEtsp,216000,3
Soul Food,0.52,0.869,1,-4.546,0,0.28,0.0573,0,0.332,0.259,167.771,audio_features,3lWCa9e0KhDghboM5L9C6d,spotify:track:3lWCa9e0KhDghboM5L9C6d,https://api.spotify.com/v1/tracks/3lWCa9e0KhDghboM5L9C6d,https://api.spotify.com/v1/audio-analysis/3lWCa9e0KhDghboM5L9C6d,292933,4
Cuando Te Vas,0.924,0.402,3,-8.767,0,0.324,0.357,0,0.155,0.206,120.062,audio_features,4q9Rjz3WD5clmY2TIE3uPr,spotify:track:4q9Rjz3WD5clmY2TIE3uPr,https://api.spotify.com/v1/tracks/4q9Rjz3WD5clmY2TIE3uPr,https://api.spotify.com/v1/audio-analysis/4q9Rjz3WD5clmY2TIE3uPr,166000,4
Found Out About You,0.539,0.826,7,-8.037,1,0.0276,0.00224,0.0451,0.0832,0.669,134.718,audio_features,5WmDRnuGYo31xrWNDcYaps,spotify:track:5WmDRnuGYo31xrWNDcYaps,https://api.spotify.com/v1/tracks/5WmDRnuGYo31xrWNDcYaps,https://api.spotify.com/v1/audio-analysis/5WmDRnuGYo31xrWNDcYaps,233400,4
Suffocate Me,0.444,0.764,0,-7.549,1,0.0285,0.00011,0.902,0.347,0.512,120.097,audio_features,6JPWYddXB3w3Wd29qAY6nM,spotify:track:6JPWYddXB3w3Wd29qAY6nM,https://api.spotify.com/v1/tracks/6JPWYddXB3w3Wd29qAY6nM,https://api.spotify.com/v1/audio-analysis/6JPWYddXB3w3Wd29qAY6nM,220107,4
Influunt,0.191,0.0231,9,-25.545,1,0.0484,0.962,0.894,0.102,0.035,67.308,audio_features,5EqLPY2wxABvnCh9gW2sUQ,spotify:track:5EqLPY2wxABvnCh9gW2sUQ,https://api.spotify.com/v1/tracks/5EqLPY2wxABvnCh9gW2sUQ,https://api.spotify.com/v1/audio-analysis/5EqLPY2wxABvnCh9gW2sUQ,176780,4
A Glimpse Of Heaven,0.0815,0.0689,5,-26.148,1,0.0443,0.827,0.925,0.111,0.0302,171.293,audio_features,3aznjHcRtynQZ7N3QndUKQ,spotify:track:3aznjHcRtynQZ7N3QndUKQ,https://api.spotify.com/v1/tracks/3aznjHcRtynQZ7N3QndUKQ,https://api.spotify.com/v1/audio-analysis/3aznjHcRtynQZ7N3QndUKQ,245000,3
Saco Azul - Remasterizado 2008,0.5,0.853,10,-5.257,1,0.0442,0.0652,1.99E-05,0.111,0.394,97.954,audio_features,0qePvoU7zEMLDMcS6uH95N,spotify:track:0qePvoU7zEMLDMcS6uH95N,https://api.spotify.com/v1/tracks/0qePvoU7zEMLDMcS6uH95N,https://api.spotify.com/v1/audio-analysis/0qePvoU7zEMLDMcS6uH95N,216320,4
Majestic Cloud,0.209,0.391,1,-24.831,1,0.0594,0.0056,0.845,0.308,0.0529,66.072,audio_features,5jm9ByUv2NEXdhNcF1iOlX,spotify:track:5jm9ByUv2NEXdhNcF1iOlX,https://api.spotify.com/v1/tracks/5jm9ByUv2NEXdhNcF1iOlX,https://api.spotify.com/v1/audio-analysis/5jm9ByUv2NEXdhNcF1iOlX,96664,4
De Mis Pasos,0.613,0.811,9,-6.265,0,0.0291,0.0504,5.94E-06,0.101,0.947,150.391,audio_features,2meVfM6TuffeHGh8SuHShQ,spotify:track:2meVfM6TuffeHGh8SuHShQ,https://api.spotify.com/v1/tracks/2meVfM6TuffeHGh8SuHShQ,https://api.spotify.com/v1/audio-analysis/2meVfM6TuffeHGh8SuHShQ,198560,4
Tranquility Lane,0.584,0.109,10,-21.188,1,0.0535,0.918,0.912,0.106,0.259,75.959,audio_features,5CakJsxSpYHNKYYsp3Pnn0,spotify:track:5CakJsxSpYHNKYYsp3Pnn0,https://api.spotify.com/v1/tracks/5CakJsxSpYHNKYYsp3Pnn0,https://api.spotify.com/v1/audio-analysis/5CakJsxSpYHNKYYsp3Pnn0,134013,4
Eighties - 2007 Digital Remaster,0.393,0.964,3,-8.838,1,0.144,0.000735,0.0196,0.34,0.352,151.898,audio_features,21T9lWigjSIMg9uD6ZfRnQ,spotify:track:21T9lWigjSIMg9uD6ZfRnQ,https://api.spotify.com/v1/tracks/21T9lWigjSIMg9uD6ZfRnQ,https://api.spotify.com/v1/audio-analysis/21T9lWigjSIMg9uD6ZfRnQ,239280,4
Salgan al Sol,0.552,0.824,8,-8.353,0,0.148,0.483,0.00841,0.087,0.563,96.836,audio_features,6p8mHQFj6xcNyizDj6ly0s,spotify:track:6p8mHQFj6xcNyizDj6ly0s,https://api.spotify.com/v1/tracks/6p8mHQFj6xcNyizDj6ly0s,https://api.spotify.com/v1/audio-analysis/6p8mHQFj6xcNyizDj6ly0s,199653,4
Recordings of Rain,0.178,0.536,11,-24.103,1,0.0591,0.14,0.973,0.824,1E-05,61.85,audio_features,1zG951qozJFbc91W7dZL9n,spotify:track:1zG951qozJFbc91W7dZL9n,https://api.spotify.com/v1/tracks/1zG951qozJFbc91W7dZL9n,https://api.spotify.com/v1/audio-analysis/1zG951qozJFbc91W7dZL9n,133747,4
Misterios y Pasiones,0.653,0.516,11,-6.207,1,0.0261,0.103,0,0.0908,0.592,125.976,audio_features,3GEoUwHSwjFaOEpAIKKM93,spotify:track:3GEoUwHSwjFaOEpAIKKM93,https://api.spotify.com/v1/tracks/3GEoUwHSwjFaOEpAIKKM93,https://api.spotify.com/v1/audio-analysis/3GEoUwHSwjFaOEpAIKKM93,271440,4
Tu Sin Mi,0.797,0.41,9,-5.777,0,0.032,0.158,0,0.0552,0.789,83.963,audio_features,2cIDetbjLPkhYf4r7z86WH,spotify:track:2cIDetbjLPkhYf4r7z86WH,https://api.spotify.com/v1/tracks/2cIDetbjLPkhYf4r7z86WH,https://api.spotify.com/v1/audio-analysis/2cIDetbjLPkhYf4r7z86WH,245056,4
Let's Make Love and Listen Death from Above,0.695,0.796,10,-5.188,0,0.0323,0.0733,0.0101,0.235,0.713,119.985,audio_features,4Saph7uUNru1EJnGsd646L,spotify:track:4Saph7uUNru1EJnGsd646L,https://api.spotify.com/v1/tracks/4Saph7uUNru1EJnGsd646L,https://api.spotify.com/v1/audio-analysis/4Saph7uUNru1EJnGsd646L,210067,4
Visit,0.471,0.396,8,-6.654,1,0.0336,0.77,0,0.0729,0.263,149.609,audio_features,44V6EzbUSYgyfsNiP0FrlA,spotify:track:44V6EzbUSYgyfsNiP0FrlA,https://api.spotify.com/v1/tracks/44V6EzbUSYgyfsNiP0FrlA,https://api.spotify.com/v1/audio-analysis/44V6EzbUSYgyfsNiP0FrlA,215507,4
Meditación: Música De Fondo Mientras Se Trabaja,0.0979,0.0733,11,-21.686,0,0.0438,0.977,0.919,0.0863,0.0645,74.039,audio_features,2T3XnWKUr3wNdgWbj9c4kN,spotify:track:2T3XnWKUr3wNdgWbj9c4kN,https://api.spotify.com/v1/tracks/2T3XnWKUr3wNdgWbj9c4kN,https://api.spotify.com/v1/audio-analysis/2T3XnWKUr3wNdgWbj9c4kN,445545,3
Where Have All the Cowboys Gone?,0.588,0.826,11,-6.182,0,0.0569,0.0351,0,0.454,0.621,129.021,audio_features,2ck13qfgRZ1msyEJlDqzvk,spotify:track:2ck13qfgRZ1msyEJlDqzvk,https://api.spotify.com/v1/tracks/2ck13qfgRZ1msyEJlDqzvk,https://api.spotify.com/v1/audio-analysis/2ck13qfgRZ1msyEJlDqzvk,263653,4
This Is Not America,0.715,0.674,0,-11.917,0,0.0376,0.0569,0.0033,0.0519,0.65,115.284,audio_features,3Tc5BaETZ8E6p1xlSNotzt,spotify:track:3Tc5BaETZ8E6p1xlSNotzt,https://api.spotify.com/v1/tracks/3Tc5BaETZ8E6p1xlSNotzt,https://api.spotify.com/v1/audio-analysis/3Tc5BaETZ8E6p1xlSNotzt,231427,4
Red Flag,0.832,0.813,7,-3.835,1,0.0333,0.0132,0.00134,0.1,0.892,118.501,audio_features,3KgxbSmIOqYuxiuBQ5zmrs,spotify:track:3KgxbSmIOqYuxiuBQ5zmrs,https://api.spotify.com/v1/tracks/3KgxbSmIOqYuxiuBQ5zmrs,https://api.spotify.com/v1/audio-analysis/3KgxbSmIOqYuxiuBQ5zmrs,296746,4
Schism,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,audio_features,55mJleti2WfWEFNFcBduhc,spotify:track:55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/audio-analysis/55mJleti2WfWEFNFcBduhc,403533,3
Let Go,0.47,0.436,0,-10.228,1,0.0351,0.67,0.263,0.294,0.0389,81.972,audio_features,3kdlVcMVsSkbsUy8eQcBjI,spotify:track:3kdlVcMVsSkbsUy8eQcBjI,https://api.spotify.com/v1/tracks/3kdlVcMVsSkbsUy8eQcBjI,https://api.spotify.com/v1/audio-analysis/3kdlVcMVsSkbsUy8eQcBjI,248056,3
All Over You,0.32,0.835,1,-5.902,1,0.0572,0.00463,1.06E-06,0.294,0.352,132.105,audio_features,0sqE6XPi9VAaWl5NxDyMQK,spotify:track:0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/tracks/0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/audio-analysis/0sqE6XPi9VAaWl5NxDyMQK,239547,4
Azul profundo (Fast Train),0.709,0.912,11,-3.801,0,0.028,0.182,0.000712,0.238,0.918,111.014,audio_features,4jqXPvj4pMZWCoFQAOm631,spotify:track:4jqXPvj4pMZWCoFQAOm631,https://api.spotify.com/v1/tracks/4jqXPvj4pMZWCoFQAOm631,https://api.spotify.com/v1/audio-analysis/4jqXPvj4pMZWCoFQAOm631,196200,4
My People Have Deep Roots,0.218,0.339,5,-17.494,1,0.0388,0.0409,0.913,0.112,0.042,119.893,audio_features,5taMzHf1NWTcjLxGAn3DhX,spotify:track:5taMzHf1NWTcjLxGAn3DhX,https://api.spotify.com/v1/tracks/5taMzHf1NWTcjLxGAn3DhX,https://api.spotify.com/v1/audio-analysis/5taMzHf1NWTcjLxGAn3DhX,240000,4
Henry Don't Got Love,0.33,0.625,0,-8.877,1,0.0408,0.000102,0.00586,0.103,0.164,134.086,audio_features,1VOxPYL6kCuBiG1IKGTJ3l,spotify:track:1VOxPYL6kCuBiG1IKGTJ3l,https://api.spotify.com/v1/tracks/1VOxPYL6kCuBiG1IKGTJ3l,https://api.spotify.com/v1/audio-analysis/1VOxPYL6kCuBiG1IKGTJ3l,289001,4
Re-Arranged,0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,audio_features,6IPJ7LeWIOhxPW8Sq3nIGc,spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc,https://api.spotify.com/v1/tracks/6IPJ7LeWIOhxPW8Sq3nIGc,https://api.spotify.com/v1/audio-analysis/6IPJ7LeWIOhxPW8Sq3nIGc,354733,4
I Am Mine,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,audio_features,79pY2Z5eFvXMt9bSdHLrnA,spotify:track:79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/tracks/79pY2Z5eFvXMt9bSdHLrnA,https://api.spotify.com/v1/audio-analysis/79pY2Z5eFvXMt9bSdHLrnA,215333,3
oh boi,0.669,0.832,2,-6.218,1,0.0277,0.002,6.74E-05,0.335,0.854,135.005,audio_features,2BkSglj7a3gYYm25lNNUjf,spotify:track:2BkSglj7a3gYYm25lNNUjf,https://api.spotify.com/v1/tracks/2BkSglj7a3gYYm25lNNUjf,https://api.spotify.com/v1/audio-analysis/2BkSglj7a3gYYm25lNNUjf,160333,4
Cúrame,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,audio_features,1FlL8ycld6uVDDyhV7P5FA,spotify:track:1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/tracks/1FlL8ycld6uVDDyhV7P5FA,https://api.spotify.com/v1/audio-analysis/1FlL8ycld6uVDDyhV7P5FA,164706,4
Smells Like Teen Spirit,0.502,0.912,1,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,audio_features,4CeeEOM32jQcH3eN9Q2dGj,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/tracks/4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/audio-analysis/4CeeEOM32jQcH3eN9Q2dGj,301920,4
Give It Away,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,0uppYCG86ajpV2hSR3dJJ0,spotify:track:0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,282907,4
Rooftops,0.704,0.907,10,-3.95,0,0.0672,0.0292,0,0.195,0.657,141.988,audio_features,6pbhkfdG5RvTJaC3VKPaJn,spotify:track:6pbhkfdG5RvTJaC3VKPaJn,https://api.spotify.com/v1/tracks/6pbhkfdG5RvTJaC3VKPaJn,https://api.spotify.com/v1/audio-analysis/6pbhkfdG5RvTJaC3VKPaJn,177465,4
I'm The One,0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,audio_features,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,288600,4
Ultramemia,0.606,0.956,2,-2.947,1,0.0723,0.0146,0,0.688,0.381,94.504,audio_features,3GJVBs29HV7SPkq5Na8l0V,spotify:track:3GJVBs29HV7SPkq5Na8l0V,https://api.spotify.com/v1/tracks/3GJVBs29HV7SPkq5Na8l0V,https://api.spotify.com/v1/audio-analysis/3GJVBs29HV7SPkq5Na8l0V,258133,4
Distant,0.218,0.0025,0,-35.931,1,0.0401,0.994,0.896,0.109,0.0556,70.124,audio_features,05XqOIQ7J4mO4ZyOFIoz5L,spotify:track:05XqOIQ7J4mO4ZyOFIoz5L,https://api.spotify.com/v1/tracks/05XqOIQ7J4mO4ZyOFIoz5L,https://api.spotify.com/v1/audio-analysis/05XqOIQ7J4mO4ZyOFIoz5L,239225,4
Mis Sentimientos,0.739,0.715,0,-4.778,0,0.032,0.208,0.00016,0.0715,0.802,93.009,audio_features,2tyEPvpKX4m20YOGo5W6O4,spotify:track:2tyEPvpKX4m20YOGo5W6O4,https://api.spotify.com/v1/tracks/2tyEPvpKX4m20YOGo5W6O4,https://api.spotify.com/v1/audio-analysis/2tyEPvpKX4m20YOGo5W6O4,216987,4
Arnasa,0.102,0.028,0,-37.166,1,0.0573,0.942,0.964,0.1,0.0587,67.272,audio_features,0IazKTDsOeV4v3NfILh3LW,spotify:track:0IazKTDsOeV4v3NfILh3LW,https://api.spotify.com/v1/tracks/0IazKTDsOeV4v3NfILh3LW,https://api.spotify.com/v1/audio-analysis/0IazKTDsOeV4v3NfILh3LW,190957,3
raining for hours,0.231,0.976,10,-27.426,0,0.0487,0.152,0.987,0.48,0.00672,96.552,audio_features,3L1JHXiqNOJ57w3n2R3HyU,spotify:track:3L1JHXiqNOJ57w3n2R3HyU,https://api.spotify.com/v1/tracks/3L1JHXiqNOJ57w3n2R3HyU,https://api.spotify.com/v1/audio-analysis/3L1JHXiqNOJ57w3n2R3HyU,131500,5
Turndown Service,0.164,0.0188,10,-34.105,1,0.0341,0.946,0.893,0.081,0.0593,71.96,audio_features,56y8h73SZXnIzR0fGSQlca,spotify:track:56y8h73SZXnIzR0fGSQlca,https://api.spotify.com/v1/tracks/56y8h73SZXnIzR0fGSQlca,https://api.spotify.com/v1/audio-analysis/56y8h73SZXnIzR0fGSQlca,115800,4
